Facility ID	Facility Name	Address	City	State	ZIP Code	County Name	Unweighted Normalized Clinical Outcomes Domain Score	Weighted Normalized Clinical Outcomes Domain Score	Unweighted Person and Community Engagement Domain Score	Weighted Person and Community Engagement Domain Score	Unweighted Normalized Safety Domain Score	Weighted Safety Domain Score	Unweighted Normalized Efficiency and Cost Reduction Domain Score	Weighted Efficiency and Cost Reduction Domain Score	Total Performance Score	Location
510030	DAVIS MEDICAL CENTER	812 GORMAN AVENUE	ELKINS	WV	26241	Randolph	65	16.25	39	9.75	33.33333333	8.333333333	70	17.5	51.83333333	POINT (-79.85315400000002 38.928159)
180078	PAUL B HALL REGIONAL MEDICAL CENTER	625 JAMES S TRIMBLE BOULEVARD	PAINTSVILLE	KY	41240	Johnson	46.66666667	15.55555556	26	8.666666667	Not Available	Not Available	40	13.33333333	37.55555556	POINT (-82.812803 37.815015)
310006	ST MARY'S GENERAL HOSPITAL	350 BOULEVARD	PASSAIC	NJ	7055	Passaic	85	21.25	13	3.25	68.33333333	17.08333333	0	0	41.58333333	POINT (-74.13721 40.85828)
520028	THE MONROE CLINIC	2005 5TH STREET	MONROE	WI	53566	Green	37.5	9.375	83	20.75	85	21.25	50	12.5	63.875	POINT (-89.634574 42.607807)
470012	SOUTHWESTERN VERMONT MEDICAL CENTER	100 HOSPITAL DRIVE	BENNINGTON	VT	5201	Bennington	30	7.5	37	9.25	52.5	13.125	20	5	34.875	POINT (-73.204343 42.873911)
450431	ST DAVID'S MEDICAL CENTER	919 E 32ND ST	AUSTIN	TX	78705	Travis	100	25	50	12.5	41.66666667	10.41666667	10	2.5	50.41666667	POINT (-97.72587 30.290446999999997)
450587	BROWNWOOD REGIONAL MEDICAL CENTER	1501 BURNET DR	BROWNWOOD	TX	76801	Brown	50	12.5	21	5.25	100	25	0	0	42.75	POINT (-98.988158 31.680211000000003)
390093	CLARION HOSPITAL	ONE HOSPITAL DRIVE	CLARION	PA	16214	Clarion	33.33333333	11.11111111	33	11	Not Available	Not Available	10	3.333333333	25.44444444	
260179	ST LUKES HOSPITAL	232 S WOODS MILL RD	CHESTERFIELD	MO	63017	Saint Louis	97.5	24.375	44	11	31.66666667	7.916666667	30	7.5	50.79166667	POINT (-90.50592 38.653066)
340166	ATRIUM HEALTH UNIVERSITY CITY	8800 NORTH TYRON STREET	CHARLOTTE	NC	28262	Mecklenburg	40	10	29	7.25	51.66666667	12.91666667	30	7.5	37.66666667	POINT (-80.747985 35.307836)
520063	ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND	3200 PLEASANT VALLEY ROAD	WEST BEND	WI	53095	Washington	56.66666667	14.16666667	45	11.25	26.66666667	6.666666667	30	7.5	39.58333333	POINT (-88.196576 43.353318)
330030	NEWARK-WAYNE COMMUNITY HOSPITAL	111 DRIVING PARK AVENUE	NEWARK	NY	14513	Wayne	80	20	23	5.75	22	5.5	90	22.5	53.75	POINT (-77.100736 43.059959000000006)
160147	GRINNELL REGIONAL MEDICAL CENTER	210 FOURTH AVENUE	GRINNELL	IA	50112	Poweshiek	55	13.75	67	16.75	65	16.25	60	15	61.75	POINT (-92.734728 41.743278)
490057	SENTARA VIRGINIA BEACH GENERAL HOSPITAL	1060 FIRST COLONIAL ROAD	VIRGINIA BEACH	VA	23454	Virginia Beach City	57.5	14.375	38	9.5	38	9.5	30	7.5	40.875	POINT (-76.028342 36.864158)
500050	PEACEHEALTH SOUTHWEST MEDICAL CENTER	400 NE MOTHER JOSEPH PLACE	VANCOUVER	WA	98668	Clark	42.5	10.625	29	7.25	51.66666667	12.91666667	60	15	45.79166667	POINT (-122.580636 45.623486)
260022	NORTHEAST REGIONAL MEDICAL CENTER	315 S OSTEOPATHY	KIRKSVILLE	MO	63501	Adair	56.66666667	14.16666667	34	8.5	25	6.25	50	12.5	41.41666667	POINT (-92.590849 40.192523)
260081	SSM HEALTH ST CLARE HOSPITAL - FENTON	1015 BOWLES	FENTON	MO	63026	Saint Louis	80	20	39	9.75	61.66666667	15.41666667	30	7.5	52.66666667	POINT (-90.473625 38.529043)
50352	BARTON MEMORIAL HOSPITAL	2170 SOUTH AVENUE	SOUTH LAKE TAHOE	CA	96150	El Dorado	56.66666667	14.16666667	63	15.75	50	12.5	70	17.5	59.91666667	POINT (-119.997711 38.912337)
310092	CAPITAL HEALTH SYSTEM-FULD CAMPUS	750 BRUNSWICK AVE	TRENTON	NJ	8638	Mercer	60	15	14	3.5	32	8	0	0	26.5	POINT (-74.752776 40.235987)
370015	HILLCREST HOSPITAL PRYOR	111 NORTH BAILEY STREET	PRYOR	OK	74361	Mayes	40	13.33333333	49	16.33333333	Not Available	Not Available	30	10	39.66666667	POINT (-95.305388 36.308274)
440082	SAINT THOMAS WEST HOSPITAL	"4220 HARDING RD, PO BOX 380"	NASHVILLE	TN	37205	Davidson	62.5	15.625	39	9.75	26	6.5	0	0	31.875	
110192	EASTSIDE MEDICAL CENTER	1700 MEDICAL WAY	SNELLVILLE	GA	30078	Gwinnett	50	12.5	20	5	46.66666667	11.66666667	10	2.5	31.66666667	POINT (-84.019645 33.87725900000001)
180092	CLARK REGIONAL MEDICAL CENTER	175 HOSPITAL DRIVE	WINCHESTER	KY	40391	Clark	70	17.5	39	9.75	85	21.25	40	10	58.5	POINT (-84.21459 38.010511)
520095	SAUK PRAIRIE HOSPITAL	260 26TH STREET	PRAIRIE DU SAC	WI	53578	Sauk	33.33333333	8.333333333	100	25	50	12.5	90	22.5	68.33333333	POINT (-89.756072 43.287718)
310039	RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION	530 NEW BRUNSWICK AVE	PERTH AMBOY	NJ	8861	Middlesex	77.5	19.375	12	3	33.33333333	8.333333333	0	0	30.70833333	POINT (-74.28075 40.518346)
520102	AURORA LAKELAND MEDICAL CENTER	W3985 COUNTY ROAD NN	ELKHORN	WI	53121	Walworth	60	15	53	13.25	10	2.5	50	12.5	43.25	POINT (-88.496322 42.662615)
380102	SACRED HEART MEDICAL CENTER - RIVERBEND	3333 RIVERBEND DRIVE	SPRINGFIELD	OR	97477	Lane	67.5	16.875	21	5.25	33.33333333	8.333333333	60	15	45.45833333	POINT (-123.028655 44.081312)
10012	DEKALB REGIONAL MEDICAL CENTER	200 MED CENTER DRIVE	FORT PAYNE	AL	35968	DeKalb	33.33333333	8.333333333	14	3.5	50	12.5	0	0	24.33333333	
330332	ST JOSEPH HOSPITAL	4295 HEMPSTEAD TURNPIKE	BETHPAGE	NY	11714	Nassau	60	15	18	4.5	57.5	14.375	0	0	33.875	POINT (-73.478755 40.725795)
140239	MERCYHEALTH HOSPITAL ROCKTON AVENUE	2400 NORTH ROCKTON AVENUE	ROCKFORD	IL	61103	Winnebago	62.5	15.625	19	4.75	20	5	0	0	25.375	POINT (-89.096782 42.298434)
220101	NEWTON-WELLESLEY HOSPITAL	2014 WASHINGTON STREET	NEWTON	MA	2462	Middlesex	100	25	28	7	21.66666667	5.416666667	50	12.5	49.91666667	POINT (-71.246592 42.332339)
60034	SWEDISH MEDICAL CENTER	501 E HAMPDEN AVE	ENGLEWOOD	CO	80113	Arapahoe	67.5	16.875	39	9.75	43.33333333	10.83333333	0	0	37.45833333	POINT (-104.98171 39.653136)
40001	SILOAM SPRINGS REGIONAL HOSPITAL	603 NORTH PROGRESS AVENUE	SILOAM SPRINGS	AR	72761	Benton	53.33333333	13.33333333	20	5	10	2.5	0	0	20.83333333	POINT (-94.509658 36.190377)
390173	INDIANA REGIONAL MEDICAL CENTER	835 HOSPITAL ROAD	INDIANA	PA	15701	Indiana	77.5	19.375	30	7.5	38.33333333	9.583333333	20	5	41.45833333	POINT (-79.158891 40.608642)
440197	TRISTAR SOUTHERN HILLS MEDICAL CENTER	391 WALLACE RD	NASHVILLE	TN	37211	Davidson	62.5	15.625	35	8.75	24	6	0	0	30.375	POINT (-86.723814 36.077872000000006)
50189	GEORGE L MEE MEMORIAL HOSPITAL	300 CANAL STREET	KING CITY	CA	93930	Monterey	55	13.75	20	5	90	22.5	100	25	66.25	POINT (-121.132137 36.206819)
320021	PRESBYTERIAN HOSPITAL	1100 CENTRAL AVENUE SE	ALBUQUERQUE	NM	87106	Bernalillo	55	13.75	24	6	45	11.25	20	5	36	POINT (-106.63453 35.082295)
390203	DOYLESTOWN HOSPITAL	595 WEST STATE ST	DOYLESTOWN	PA	18901	Bucks	75	18.75	46	11.5	45	11.25	20	5	46.5	POINT (-75.149449 40.302543)
190201	CHRISTUS OCHSNER LAKE AREA HOSPITAL	4200 NELSON ROAD	LAKE CHARLES	LA	70605	Calcasieu	56.66666667	14.16666667	38	9.5	23.33333333	5.833333333	0	0	29.5	POINT (-93.24934800000001 30.182071)
50625	CEDARS-SINAI MEDICAL CENTER	8700 BEVERLY BLVD	LOS ANGELES	CA	90048	Los Angeles	100	25	28	7	16.66666667	4.166666667	0	0	36.16666667	POINT (-118.38012200000001 34.075496)
230133	MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL	825 N CENTER AVE	GAYLORD	MI	49735	Otsego	76.66666667	19.16666667	39	9.75	86.66666667	21.66666667	90	22.5	73.08333333	POINT (-84.67388700000001 45.035332)
140252	NORTHWEST COMMUNITY HOSPITAL 1	800 W CENTRAL ROAD	ARLINGTON HEIGHTS	IL	60005	Cook	70	17.5	21	5.25	8.333333333	2.083333333	0	0	24.83333333	POINT (-87.992951 42.066604)
60020	"PARKVIEW MEDICAL CENTER, INC"	400 W 16TH ST	PUEBLO	CO	81003	Pueblo	35	8.75	19	4.75	25	6.25	0	0	19.75	POINT (-104.61212300000001 38.281678)
100292	SACRED HEART HOSPITAL ON THE EMERALD COAST	7800 US HWY 98 W	MIRAMAR BEACH	FL	32550	Walton	45	11.25	62	15.5	70	17.5	10	2.5	46.75	POINT (-86.306823 30.376819000000005)
100007	ADVENTHEALTH ORLANDO	601 E ROLLINS ST	ORLANDO	FL	32803	Orange	95	23.75	46	11.5	51.66666667	12.91666667	0	0	48.16666667	POINT (-81.370328 28.573457)
450424	HOUSTON METHODIST SAN JACINTO HOSPITAL	4401 GARTH ROAD	BAYTOWN	TX	77521	Harris	65	16.25	26	6.5	48.33333333	12.08333333	0	0	34.83333333	POINT (-94.977548 29.76871)
370180	CHICKASAW NATION MEDICAL CENTER	1921 STONECIPHER BLVD	ADA	OK	74820	Pontotoc	53.33333333	13.33333333	79	19.75	50	12.5	100	25	70.58333333	POINT (-96.647075 34.73705)
340130	ATRIUM HEALTH UNION	600 HOSPITAL DR	MONROE	NC	28112	Union	25	6.25	37	9.25	26.66666667	6.666666667	10	2.5	24.66666667	POINT (-80.522853 34.975111)
310021	ST FRANCIS MEDICAL CENTER	601 HAMILTON AVE	TRENTON	NJ	8629	Mercer	53.33333333	13.33333333	16	4	50	12.5	20	5	34.83333333	POINT (-74.742576 40.217126)
100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	13695 US HWY 1	SEBASTIAN	FL	32978	Indian River	32.5	8.125	14	3.5	56.66666667	14.16666667	0	0	25.79166667	POINT (-80.488128 27.844359)
330214	NYU LANGONE HOSPITALS	550 FIRST AVENUE	NEW YORK	NY	10016	New York	100	25	19	4.75	48.33333333	12.08333333	0	0	41.83333333	POINT (-73.974661 40.74226)
50243	DESERT REGIONAL MEDICAL CENTER	1150 NORTH INDIAN CANYON DRIVE	PALM SPRINGS	CA	92262	Riverside	30	7.5	14	3.5	30	7.5	0	0	18.5	POINT (-116.545598 33.838861)
110015	TANNER MEDICAL CENTER VILLA RICA	601 DALLAS HIGHWAY	VILLA RICA	GA	30180	Carroll	30	7.5	46	11.5	30	7.5	30	7.5	34	POINT (-84.919477 33.742992)
240004	HENNEPIN COUNTY MEDICAL CENTER 1	701 PARK AVENUE	MINNEAPOLIS	MN	55415	Hennepin	50	12.5	12	3	38.33333333	9.583333333	30	7.5	32.58333333	POINT (-93.262707 44.97285000000001)
50091	COMMUNITY HOSPITAL OF HUNTINGTON PARK	2623 E SLAUSON AVE	HUNTINGTON PARK	CA	90255	Los Angeles	83.33333333	27.77777778	13	4.333333333	Not Available	Not Available	0	0	32.11111111	POINT (-118.22419000000001 33.989182)
100175	DESOTO MEMORIAL HOSPITAL	900 N ROBERT AVE	ARCADIA	FL	34265	DeSoto	33.33333333	11.11111111	55	18.33333333	Not Available	Not Available	10	3.333333333	32.77777778	POINT (-81.851675 27.227388)
260142	FITZGIBBON HOSPITAL	2305 S 65 HIGHWAY	MARSHALL	MO	65340	Saline	40	10	26	6.5	0	0	90	22.5	39	
180017	T J SAMSON COMMUNITY HOSPITAL	1301 NORTH RACE STREET	GLASGOW	KY	42141	Barren	37.5	9.375	18	4.5	52	13	20	5	31.875	POINT (-85.903862 37.011566)
140208	ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER	4440 W 95TH STREET	OAK LAWN	IL	60453	Cook	92.5	23.125	19	4.75	8.333333333	2.083333333	10	2.5	32.45833333	POINT (-87.732364 41.720316)
220015	"COOLEY DICKINSON HOSPITAL INC,THE"	30 LOCUST STREET	NORTHAMPTON	MA	1060	Hampshire	62.5	15.625	23	5.75	62	15.5	0	0	36.875	POINT (-72.653372 42.331626)
290003	SUNRISE HOSPITAL AND MEDICAL CENTER	3186 S MARYLAND PKWY	LAS VEGAS	NV	89109	Clark	37.5	9.375	14	3.5	40	10	0	0	22.875	POINT (-115.136883 36.134586)
290041	SUMMERLIN HOSPITAL MEDICAL CENTER	657 TOWN CENTER DRIVE	LAS VEGAS	NV	89144	Clark	80	20	18	4.5	15	3.75	0	0	28.25	POINT (-115.31577599999999 36.179638)
10024	JACKSON HOSPITAL & CLINIC INC	1725 PINE STREET	MONTGOMERY	AL	36106	Montgomery	40	10	33	8.25	26.66666667	6.666666667	0	0	24.91666667	POINT (-86.285155 32.366606)
420103	PELHAM MEDICAL CENTER	250 WESTMORELAND ROAD	GREER	SC	29651	Greenville	76.66666667	25.55555556	73	24.33333333	Not Available	Not Available	40	13.33333333	63.22222222	POINT (-82.217661 34.86351)
330236	NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL	506 SIXTH STREET	BROOKLYN	NY	11215	Kings	92.5	23.125	19	4.75	26.66666667	6.666666667	10	2.5	37.04166667	POINT (-73.979141 40.668263)
180103	BAPTIST HEALTH LEXINGTON	1740 NICHOLASVILLE ROAD	LEXINGTON	KY	40503	Fayette	60	15	54	13.5	50	12.5	0	0	41	POINT (-84.513948 38.018842)
340120	VIDANT DUPLIN  HOSPITAL	401 N MAIN ST	KENANSVILLE	NC	28349	Duplin	90	22.5	53	13.25	60	15	80	20	70.75	POINT (-77.960479 34.964769)
260095	CENTERPOINT MEDICAL CENTER	19600 EAST 39TH STREET	INDEPENDENCE	MO	64057	Jackson	55	13.75	31	7.75	23.33333333	5.833333333	0	0	27.33333333	POINT (-94.34931300000001 39.047771)
330180	SAMARITAN HOSPITAL	2215 BURDETT AVENUE	TROY	NY	12180	Rensselaer	32.5	8.125	21	5.25	24	6	30	7.5	26.875	POINT (-73.671434 42.733395)
330008	WYOMING COUNTY COMMUNITY HOSPITAL	400 NORTH MAIN STREET	WARSAW	NY	14569	Wyoming	20	5	55	13.75	75	18.75	20	5	42.5	POINT (-78.132533 42.753447)
50677	KAISER FOUNDATION HOSPITAL - WOODLAND HILLS	5601 DE SOTO AVENUE	WOODLAND HILLS	CA	91367	Los Angeles	Not Available	Not Available	24	8	26.66666667	8.888888889	60	20	36.88888889	POINT (-118.58818299999999 34.171852)
50674	KAISER FOUNDATION HOSP SO SACRAMENTO	6600 BRUCEVILLE ROAD	SACRAMENTO	CA	95823	Sacramento	70	17.5	17	4.25	43.33333333	10.83333333	80	20	52.58333333	POINT (-121.423802 38.471647)
10148	EVERGREEN MEDICAL CENTER	101 CRESTVIEW AVENUE	EVERGREEN	AL	36401	Conecuh	85	28.33333333	40	13.33333333	Not Available	Not Available	60	20	61.66666667	POINT (-86.94205 31.431259999999998)
330128	ELMHURST HOSPITAL CENTER	79-01 BROADWAY	ELMHURST	NY	11373	Queens	43.33333333	10.83333333	12	3	48.33333333	12.08333333	20	5	30.91666667	POINT (-73.88598 40.74434)
190164	BYRD REGIONAL HOSPITAL	1020 FERTITTA BLVD	LEESVILLE	LA	71446	Vernon	85	21.25	24	6	86.66666667	21.66666667	0	0	48.91666667	POINT (-93.268791 31.137324)
500141	ST FRANCIS COMMUNITY HOSPITAL	34515 9TH AVENUE SOUTH	FEDERAL WAY	WA	98003	King	57.5	14.375	13	3.25	35	8.75	30	7.5	33.875	POINT (-122.32295100000002 47.292106)
520177	FROEDTERT MEMORIAL LUTHERAN HOSPITAL	9200 W WISCONSIN AVE	MILWAUKEE	WI	53226	Milwaukee	77.5	19.375	45	11.25	38.33333333	9.583333333	10	2.5	42.70833333	POINT (-88.027316 43.038407)
340037	ATRIUM HEALTH KINGS MOUNTAIN	706 W KING ST	KINGS MOUNTAIN	NC	28086	Cleveland	70	23.33333333	34	11.33333333	Not Available	Not Available	90	30	64.66666667	POINT (-81.356017 35.240871)
240019	ESSENTIA HEALTH DULUTH	502 EAST SECOND STREET	DULUTH	MN	55805	Saint Louis	Not Available	Not Available	25	8.333333333	50	16.66666667	0	0	25	POINT (-92.094155 46.793074)
100045	ADVENTHEALTH DELAND	701 W PLYMOUTH AVE	DELAND	FL	32720	Volusia	50	12.5	40	10	80	20	0	0	42.5	POINT (-81.317205 29.042613000000003)
390042	"WASHINGTON HOSPITAL, THE"	155 WILSON AVENUE	WASHINGTON	PA	15301	Washington	62.5	15.625	54	13.5	36.66666667	9.166666667	20	5	43.29166667	POINT (-80.247471 40.183244)
100071	BAYFRONT HEALTH BROOKSVILLE	17240 CORTEZ BLVD	BROOKSVILLE	FL	34601	Hernando	37.5	9.375	12	3	35	8.75	0	0	21.125	POINT (-82.443386 28.541115000000005)
40055	BAPTIST HEALTH - FORT SMITH	1001 TOWSON AVENUE	FORT SMITH	AR	72901	Sebastian	47.5	11.875	19	4.75	41.66666667	10.41666667	0	0	27.04166667	POINT (-94.42131100000002 35.374527)
330399	ST BARNABAS HOSPITAL	4422 THIRD AVENUE	BRONX	NY	10457	Bronx	20	5	6	1.5	26.66666667	6.666666667	10	2.5	15.66666667	POINT (-73.892168 40.85277)
360081	MERCY HEALTH - ST CHARLES HOSPITAL	2600 NAVARRE AVENUE	OREGON	OH	43616	Lucas	87.5	21.875	19	4.75	28.33333333	7.083333333	0	0	33.70833333	POINT (-83.486589 41.636669)
80007	BEEBE MEDICAL CENTER	424 SAVANNAH RD	LEWES	DE	19958	Sussex	75	18.75	40	10	28.33333333	7.083333333	10	2.5	38.33333333	POINT (-75.13586 38.777413)
420079	TRIDENT MEDICAL CENTER	9330 MEDICAL PLAZA DR	CHARLESTON	SC	29406	Charleston	32.5	8.125	16	4	23.33333333	5.833333333	0	0	17.95833333	POINT (-80.072274 32.975128)
200050	NORTHERN LIGHT MAINE COAST HOSPITAL	50 UNION STREET	ELLSWORTH	ME	4605	Hancock	70	17.5	41	10.25	65	16.25	60	15	59	POINT (-68.415526 44.546574)
380037	PROVIDENCE NEWBERG MEDICAL CENTER	1001 PROVIDENCE DRIVE	NEWBERG	OR	97132	Yamhill	76.66666667	19.16666667	49	12.25	16.66666667	4.166666667	100	25	60.58333333	POINT (-122.93391300000002 45.308552)
140054	MACNEAL  HOSPITAL	3249 SOUTH OAK PARK AVENUE	BERWYN	IL	60402	Cook	47.5	11.875	14	3.5	63.33333333	15.83333333	0	0	31.20833333	POINT (-87.792783 41.832002)
450085	GRAHAM REGIONAL MEDICAL CENTER	1301 MONTGOMERY ROAD	GRAHAM	TX	76450	Young	30	10	43	14.33333333	Not Available	Not Available	20	6.666666667	31	POINT (-98.584356 33.08997300000001)
110095	TIFT REGIONAL MEDICAL CENTER	901 E 18TH STREET	TIFTON	GA	31793	Tift	45	11.25	23	5.75	53.33333333	13.33333333	40	10	40.33333333	POINT (-83.491076 31.470402)
450828	CHRISTUS SPOHN HOSPITAL ALICE	2500 E MAIN STREET	ALICE	TX	78332	Jim Wells	56.66666667	14.16666667	66	16.5	85	21.25	10	2.5	54.41666667	POINT (-98.043713 27.765508)
230165	ASCENSION ST JOHN HOSPITAL	22101 MOROSS RD	DETROIT	MI	48236	Wayne	82.5	20.625	14	3.5	13.33333333	3.333333333	0	0	27.45833333	POINT (-82.915008 42.419011)
390330	ST LUKE'S HOSPITAL - MONROE CAMPUS	100 ST LUKE'S LANE	STROUDSBURG	PA	18360	Monroe	60	15	48	12	75	18.75	20	5	50.75	POINT (-75.261786 40.997966)
450730	BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON	4343 NORTH JOSEY LANE	CARROLLTON	TX	75010	Denton	40	10	18	4.5	4	1	0	0	15.5	POINT (-96.88395 33.028966)
360087	LUTHERAN HOSPITAL	1730 WEST 25TH STREET	CLEVELAND	OH	44113	Cuyahoga	66.66666667	16.66666667	62	15.5	73.33333333	18.33333333	40	10	60.5	POINT (-81.705834 41.487243)
670047	THE HOSPITALS OF PROVIDENCE EAST CAMPUS	3280 JOE BATTLE BLVD	EL PASO	TX	79938	El Paso	50	12.5	23	5.75	41.66666667	10.41666667	20	5	33.66666667	POINT (-106.267644 31.790435)
70005	WATERBURY HOSPITAL	64 ROBBINS ST	WATERBURY	CT	6721	New Haven	50	12.5	28	7	45	11.25	10	2.5	33.25	POINT (-73.058608 41.558269)
230037	HILLSDALE HOSPITAL	168 S HOWELL STREET	HILLSDALE	MI	49242	Hillsdale	52.5	13.125	20	5	0	0	50	12.5	30.625	POINT (-84.631702 41.911437)
140095	SAINT ANTHONY HOSPITAL	2875 WEST 19TH STREET	CHICAGO	IL	60623	Cook	70	17.5	12	3	75	18.75	50	12.5	51.75	POINT (-87.698272 41.855538)
240064	GRAND ITASCA CLINIC AND HOSPITAL	1601 GOLF COURSE ROAD	GRAND RAPIDS	MN	55744	Itasca	53.33333333	13.33333333	39	9.75	70	17.5	50	12.5	53.08333333	POINT (-93.554716 47.221039)
460017	BRIGHAM CITY COMMUNITY HOSPITAL	950 SOUTH MEDICAL DRIVE	BRIGHAM CITY	UT	84302	Box Elder	85	28.33333333	27	9	Not Available	Not Available	0	0	37.33333333	POINT (-112.024441 41.49107)
510048	LOGAN REGIONAL MEDICAL CENTER	20 HOSPITAL DRIVE	LOGAN	WV	25601	Logan	83.33333333	20.83333333	19	4.75	52	13	30	7.5	46.08333333	POINT (-81.994284 37.846318)
420037	PRISMA HEALTH HILLCREST HOSPITAL	741 SOUTH EAST MAIN STREET	SIMPSONVILLE	SC	29681	Greenville	26.66666667	8.888888889	72	24	Not Available	Not Available	50	16.66666667	49.55555556	POINT (-82.246736 34.718134)
230104	HARPER UNIVERSITY HOSPITAL	3990 JOHN R STREET	DETROIT	MI	48201	Wayne	92.5	23.125	16	4	35	8.75	0	0	35.875	POINT (-83.057892 42.351375)
110046	"PIEDMONT WALTON HOSPITAL, INC"	2151 W SPRING STREET	MONROE	GA	30655	Walton	47.5	11.875	13	3.25	60	15	50	12.5	42.625	POINT (-83.746316 33.798635)
360234	MERCY HEALTH - WEST HOSPITAL	3300 MERCY HEALTH BLVD	CINCINNATI	OH	45211	Hamilton	82.5	20.625	13	3.25	41.66666667	10.41666667	20	5	39.29166667	POINT (-84.595394 39.180884)
380007	LEGACY EMANUEL MEDICAL CENTER	2801 N GANTENBEIN AVENUE	PORTLAND	OR	97227	Multnomah	70	17.5	27	6.75	38.33333333	9.583333333	20	5	38.83333333	POINT (-122.669445 45.54405)
450872	USMD HOSPITAL AT ARLINGTON L P	801 W INTERSTATE 20	ARLINGTON	TX	76017	Tarrant	Not Available	Not Available	54	18	60	20	20	6.666666667	44.66666667	POINT (-97.115971 32.679151)
340050	SOUTHEASTERN REGIONAL MEDICAL CENTER	300 W 27 ST  PO BOX 1408	LUMBERTON	NC	28359	Robeson	45	11.25	26	6.5	36.66666667	9.166666667	50	12.5	39.41666667	POINT (-79.010553 34.636452)
240115	MERCY HOSPITAL	4050 COON RAPIDS BLVD	COON RAPIDS	MN	55433	Anoka	80	20	24	6	21.66666667	5.416666667	40	10	41.41666667	POINT (-93.368221 45.183842000000006)
110225	PIEDMONT MOUNTAINSIDE HOSPITAL INC	1266 HIGHWAY 515 SOUTH	JASPER	GA	30143	Pickens	67.5	16.875	30	7.5	100	25	40	10	59.375	POINT (-84.446561 34.447466)
150034	ST MARY MEDICAL CENTER INC	1500 S LAKE PARK AVE	HOBART	IN	46342	Lake	70	17.5	23	5.75	31.66666667	7.916666667	0	0	31.16666667	POINT (-87.258902 41.512654)
330090	ARNOT OGDEN MEDICAL CENTER	600 ROE AVENUE	ELMIRA	NY	14905	Chemung	65	16.25	24	6	41.66666667	10.41666667	10	2.5	35.16666667	POINT (-76.826668 42.099256)
500026	SWEDISH EDMONDS HOSPITAL	21601 76TH AVENUE WEST	EDMONDS	WA	98026	Snohomish	50	12.5	7	1.75	63.33333333	15.83333333	50	12.5	42.58333333	POINT (-122.33569 47.802884)
150104	WITHAM HEALTH SERVICES	2605 N LEBANON ST	LEBANON	IN	46052	Boone	32.5	8.125	57	14.25	80	20	0	0	42.375	POINT (-86.475209 40.076909)
180064	SAINT JOSEPH MOUNT STERLING	225 FALCON DRIVE	MOUNT STERLING	KY	40353	Montgomery	40	10	33	8.25	50	12.5	0	0	30.75	POINT (-83.94692 38.07591)
370049	STILLWATER MEDICAL CENTER	1323 WEST 6TH STREET	STILLWATER	OK	74076	Payne	45	11.25	56	14	62.5	15.625	10	2.5	43.375	
50488	EDEN MEDICAL CENTER	20103 LAKE CHABOT ROAD	CASTRO VALLEY	CA	94546	Alameda	37.5	9.375	20	5	55	13.75	0	0	28.125	
390056	PENN HIGHLANDS HUNTINDON	1225 WARM SPRINGS AVE	HUNTINGDON	PA	16652	Huntingdon	35	8.75	46	11.5	75	18.75	10	2.5	41.5	POINT (-78.013908 40.493656)
100051	SOUTH LAKE HOSPITAL	1900 DON WICKHAM DR	CLERMONT	FL	34711	Lake	75	18.75	38	9.5	58.33333333	14.58333333	30	7.5	50.33333333	POINT (-81.72341500000002 28.551178)
250007	MERIT HEALTH BILOXI	150 REYNOIR STREET	BILOXI	MS	39530	Harrison	60	15	14	3.5	38.33333333	9.583333333	0	0	28.08333333	POINT (-88.890438 30.396112)
40114	BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK	9601 INTERSTATE	LITTLE ROCK	AR	72205	Pulaski	35	8.75	15	3.75	35	8.75	0	0	21.25	
410008	SOUTH COUNTY HOSPITAL INC	100 KENYON AVE	WAKEFIELD	RI	2879	Washington	75	18.75	83	20.75	34	8.5	30	7.5	55.5	POINT (-71.495882 41.431883)
300005	LAKES REGION GENERAL HOSPITAL	80 HIGHLAND ST	LACONIA	NH	3246	Belknap	50	12.5	23	5.75	48.33333333	12.08333333	10	2.5	32.83333333	POINT (-71.460771 43.528103)
230017	BRONSON METHODIST HOSPITAL	601 JOHN STREET	KALAMAZOO	MI	49007	Kalamazoo	57.5	14.375	47	11.75	6.666666667	1.666666667	40	10	37.79166667	POINT (-85.581333 42.286165)
150069	KING'S DAUGHTERS' HEALTH	1373 EAST SR 62	MADISON	IN	47250	Jefferson	70	17.5	57	14.25	56.66666667	14.16666667	10	2.5	48.41666667	
450272	CENTRAL TEXAS MEDICAL CENTER	1301 WONDER WORLD DRIVE	SAN MARCOS	TX	78666	Hays	55	13.75	28	7	60	15	10	2.5	38.25	POINT (-97.947738 29.852359000000003)
270014	ST PATRICK HOSPITAL	500 W BROADWAY	MISSOULA	MT	59806	Missoula	75	18.75	51	12.75	68.33333333	17.08333333	50	12.5	61.08333333	POINT (-113.999891 46.873905)
